Wavenumbercm-1,00:01:25
4000,-0.000204295540360106
3996,-0.000194777659016329
3992,-6.83472218934408E-05
3988,6.10491370199886E-05
3984,0.000130066236383022
3980,0.000197659555856368
3976,0.000292468290909634
3972,0.000332519918639852
3968,0.000271143587927803
3964,0.000199460836579047
3960,0.000197435338698827
3956,0.000196713775009039
3952,0.00010668825163578
3948,-5.00194343522564E-06
3944,1.2918566233298E-05
3940,0.000177653941597481
3936,0.000349968352779213
3932,0.000397675426895779
3928,0.000305976382140112
3924,0.000144080029291333
3920,3.32850973894717E-06
3916,-5.61142836366075E-05
3912,-5.66546183788305E-05
3908,-7.38148893580288E-05
3904,-0.000152746158444946
3900,-0.000260375861922742
3896,-0.000340490898116611
3892,-0.000371608176730382
3888,-0.000324328983984523
3884,-0.000189546345429333
3880,-7.10779288390756E-05
3876,-9.69400307326405E-05
3872,-0.000229185258983408
3868,-0.000283893189957527
3864,-0.00020291677397468
3860,-0.000152344108000255
3856,-0.000246462579164623
3852,-0.000345196431677182
3848,-0.000266522163818164
3844,-8.76681608373811E-05
3840,1.414796690908E-05
3836,7.82284597508532E-06
3832,8.24822533940744E-06
3828,7.03878533817963E-05
3824,0.000128671406122618
3820,0.000111270593464968
3816,2.11719906298009E-05
3812,-6.25925813831912E-05
3808,-6.48162011770878E-05
3804,1.99778252009002E-05
3800,5.99678020288786E-05
3796,-9.47832315900586E-05
3792,-0.000346337471531774
3788,-0.000444176944594193
3784,-0.000263138244970289
3780,2.86191335729189E-05
3776,0.000175626632483285
3772,0.000168637000581459
3768,0.00014711494357571
3764,0.0001037755463523
3760,-7.49425779560302E-05
3756,-0.000317171218625654
3752,-0.000338123264163035
3748,-3.27433393180067E-05
3744,0.000241329177098532
3740,0.000210286109469998
3736,7.60983670233288E-05
3732,0.000114026695028923
3728,0.000271556938317918
3724,0.000356487517069653
3720,0.000371421167735966
3716,0.000444182173999786
3712,0.000585095593173054
3708,0.000675440656302401
3704,0.000693505053719729
3700,0.000764933219977908
3696,0.000949659437408959
3692,0.00112659836733341
3688,0.00113476967008184
3684,0.00103744883864914
3680,0.00109113025898315
3676,0.0014747479974644
3672,0.00210181946235379
3668,0.00265237801392883
3664,0.00298440663541444
3660,0.00318697192206311
3656,0.00329628360923564
3652,0.0033287771699194
3648,0.00350781134512867
3644,0.00404616383479381
3640,0.00480051571295116
3636,0.00552998062386481
3632,0.00613160600149848
3628,0.00657524876812656
3624,0.00677609785470801
3620,0.00669429740807876
3616,0.00646562766074903
3612,0.00620212707926847
3608,0.00580670635794644
3604,0.00523847578386825
3600,0.00477232892314413
3596,0.00474775678703604
3592,0.00523735526512558
3588,0.00596558578850711
3584,0.0066356644026416
3580,0.00714227941578607
3576,0.00730150603236618
3572,0.00681917777683192
3568,0.00577304833398458
3564,0.00476553770908233
3560,0.00419733736816117
3556,0.00378555177620305
3552,0.00318046896368377
3548,0.00248095979399466
3544,0.00199271096381057
3540,0.00174891198149507
3536,0.00161973227455154
3532,0.00168520387760355
3528,0.0019756576937362
3524,0.00208809121025023
3520,0.00157504541194755
3516,0.000548161642613444
3512,-0.000501224338018951
3508,-0.00120203591513036
3504,-0.00143567823316213
3500,-0.00122365400735532
3496,-0.000887393639110868
3492,-0.00119612794183677
3488,-0.00268456814620128
3484,-0.00498158169564947
3480,-0.00705608366211408
3476,-0.00818594703620781
3472,-0.00861807779651319
3468,-0.00877884143665561
3464,-0.00873713076792862
3460,-0.00865207943641513
3456,-0.00882052569093063
3452,-0.00905576708151918
3448,-0.00871340804700224
3444,-0.00787365134001316
3440,-0.00764801649184954
3436,-0.008792240092089
3432,-0.0109521040010162
3428,-0.0129324436479238
3424,-0.0138693209418365
3420,-0.013882546725799
3416,-0.01376544774297
3412,-0.014589245623581
3408,-0.01668008816665
3404,-0.0192288235697751
3400,-0.0210849022295343
3396,-0.0219759262453676
3392,-0.022764041389688
3388,-0.0238663134958841
3384,-0.0246480585883487
3380,-0.0249022657900347
3376,-0.0255711482777996
3372,-0.0270998963129879
3368,-0.0286638827918796
3364,-0.0294247038233843
3360,-0.0296037300244111
3356,-0.029600114560497
3352,-0.0293391836125309
3348,-0.0291816105101896
3344,-0.029840824134027
3340,-0.0308860842303404
3336,-0.031113772282277
3332,-0.0304695846351353
3328,-0.0301484109812082
3324,-0.0301525599217734
3320,-0.0291354691865593
3316,-0.0272108658731943
3312,-0.0264987700951168
3308,-0.0279296327177322
3304,-0.0299059599086127
3300,-0.0308621372001066
3296,-0.0314050415184734
3292,-0.0326002247108573
3288,-0.0340936065658039
3284,-0.0350003458016489
3280,-0.0355634540568723
3276,-0.0363479398064634
3272,-0.036946236586991
3268,-0.0369288965588654
3264,-0.0367866419229609
3260,-0.0367652824650004
3256,-0.0361425944020406
3252,-0.0346675409272065
3248,-0.0333376623175018
3244,-0.0329212811405195
3240,-0.0333351138108422
3236,-0.0345006470142838
3232,-0.0364718309233234
3228,-0.0384545721855734
3224,-0.0389031169556175
3220,-0.0374593930315821
3216,-0.0356487415986372
3212,-0.03488763322448
3208,-0.0351497492612384
3204,-0.035611486542106
