Wavenumbercm-1,00:01:26
4000,0.00217949290977175
3996,0.00205627078033114
3992,0.00182722633935036
3988,0.00176361258411111
3984,0.00188781822368086
3980,0.00199927534661695
3976,0.00197440859136247
3972,0.00186974052487552
3968,0.00179420129732245
3964,0.00183781456311902
3960,0.00206240804948493
3956,0.00241899461506955
3952,0.00269518587089252
3948,0.00269270533954814
3944,0.00248214239943072
3940,0.00232009209061017
3936,0.00234671770385923
3932,0.00249759413975177
3928,0.00267871017685501
3924,0.00288431184609524
3920,0.00309933388606888
3916,0.00322008984298582
3912,0.00314955438182729
3908,0.00287699356775429
3904,0.00249445236416209
3900,0.0022129010937364
3896,0.00219552237837878
3892,0.00238401355185196
3888,0.002618861819524
3884,0.00278065869582861
3880,0.00282906928576708
3876,0.00275659563016854
3872,0.00253616801262159
3868,0.00218647578877236
3864,0.00184588207895139
3860,0.00170164541797617
3856,0.00190313556320975
3852,0.00242401735207775
3848,0.00294543894970501
3844,0.00320521129882401
3840,0.00329370967280739
3836,0.00346113178499043
3832,0.00372538597601713
3828,0.00383885151924545
3824,0.00373818492144065
3820,0.00371082058992921
3816,0.00400237496291299
3812,0.00435463060970298
3808,0.00444443809284768
3804,0.00440996354840577
3800,0.00464948446150875
3796,0.00513677530378256
3792,0.00545310630242028
3788,0.00551411181779748
3784,0.00561850633834872
3780,0.00596203564511627
3776,0.00634538593821713
3772,0.00650420634149369
3768,0.00644001056367261
3764,0.00629729579311438
3760,0.00614747835151876
3756,0.00610351006954379
3752,0.00645549057500966
3748,0.00729078004607152
3744,0.00813302840773391
3740,0.00864499573507646
3736,0.00912460915893707
3732,0.00989807421774212
3728,0.0108004721224662
3724,0.0115623713220315
3720,0.0122631783462681
3716,0.0131298973127875
3712,0.0141900809957048
3708,0.0153394105840513
3704,0.0166564400117696
3700,0.0183759799683011
3696,0.0206504171854855
3692,0.0234311969523824
3688,0.0263889316579118
3684,0.0291753532026695
3680,0.0319583673606918
3676,0.0354035162914021
3672,0.0399687899244088
3668,0.0450313029067637
3664,0.0497287181330509
3660,0.0541362702613582
3656,0.0588249365898359
3652,0.0644498611265694
3648,0.0711104711857067
3644,0.0776835666279561
3640,0.0830151434127936
3636,0.0872075631566063
3632,0.0914518168078263
3628,0.0966294555737285
3624,0.101904822223149
3620,0.106092413240378
3616,0.10974620120829
3612,0.113925657275051
3608,0.118186962567899
3604,0.121611702986687
3600,0.124731914314356
3596,0.128301990418237
3592,0.13174304175347
3588,0.134458491321274
3584,0.137516469901986
3580,0.141605899427711
3576,0.145321905165585
3572,0.147446429160932
3568,0.149240724589364
3564,0.152510894853315
3560,0.156434322235203
3556,0.159475169117302
3552,0.1623217119514
3548,0.165833162432374
3544,0.1688907461462
3540,0.170919489685137
3536,0.174000394939423
3532,0.179165175763306
3528,0.183716547989148
3524,0.18541536852515
3520,0.186947259336633
3516,0.190991902386249
3512,0.19536998890263
3508,0.197255244463451
3504,0.198702952677682
3500,0.202688864370326
3496,0.207710237251689
3492,0.211076354046852
3488,0.213918970500928
3484,0.217601329752178
3480,0.219586157503468
3476,0.218248668713071
3472,0.217389812618838
3468,0.219946705358077
3464,0.223461749164249
3460,0.225644003352648
3456,0.229204228605778
3452,0.235375921264617
3448,0.23892465028851
3444,0.236533093781656
3440,0.233872084483409
3436,0.235667497606213
3432,0.238985181147368
3428,0.240633193436192
3424,0.243846706494633
3420,0.250335225880176
3416,0.253739432920204
3412,0.250567217324229
3408,0.247956811232689
3404,0.250132956248813
3400,0.250780448198199
3396,0.245764207890719
3392,0.242028213927869
3388,0.244200608614917
3384,0.246600030460755
3380,0.244454816506556
3376,0.243592095936409
3372,0.248466019479787
3368,0.252937799146582
3364,0.250925733032988
3360,0.246996493167601
3356,0.245747385887154
3352,0.243265470392471
3348,0.237444221987003
3344,0.234267073305906
3340,0.236805939394331
3336,0.239683179470611
3332,0.239168636792006
3328,0.240171780720829
3324,0.245276297689028
3320,0.248359857067746
3316,0.245299930158626
3312,0.242188409183618
3308,0.243237875877249
3304,0.243701103440148
3300,0.240855610497238
3296,0.240320369121962
3292,0.244709691477
3288,0.247543502884399
3284,0.244929476365918
3280,0.243702594844246
3276,0.248576385501567
3272,0.253540044194115
3268,0.25275394446148
3264,0.250913993287774
3260,0.253006167217624
3256,0.255104766701688
3252,0.25350574816086
3248,0.252684603028382
3244,0.255619060046486
3240,0.257360302949392
3236,0.254635833111767
3232,0.252863642789298
3228,0.255761051434382
3224,0.258899976800493
3220,0.258548967005298
3216,0.259088750597819
3212,0.26395015990279
3208,0.268061934661124
3204,0.266405188071123
3200,0.262734027273671
3196,0.261734435395967
3192,0.261817460063611
3188,0.259977944927904
3184,0.257421865802286
3180,0.255490654654903
3176,0.251946774815997
3172,0.246055705968827
3168,0.241137768574026
3164,0.23868482358714
3160,0.23588527864758
3156,0.230769790415202
3152,0.225295403224925
3148,0.220999593810356
3144,0.21660442728103
3140,0.211510400023346
3136,0.207422991666623
3132,0.204838571263941
3128,0.201457255866979
3124,0.195629285994767
3120,0.18883607779305
3116,0.182963404702242
3112,0.177953471276514
3108,0.173148181127198
3104,0.168598614929509
3100,0.164170985732341
3096,0.159172262969292
3092,0.153589114617783
3088,0.1483322593447
3084,0.143794796876488
3080,0.139382819112951
3076,0.134570601042799
3072,0.129510760481699
3068,0.124416694909834
3064,0.119210061735675
3060,0.113928562708741
3056,0.108738352509318
3052,0.103546067377854
3048,0.0981914688814481
3044,0.0928308238094882
3040,0.0875910462554304
3036,0.082138674124601
3032,0.0761262460595518
3028,0.069793082709896
3024,0.0635361196085071
3020,0.057076078222716
3016,0.0495062166342515
3012,0.0399057554391757
3008,0.0276789581696622
3004,0.0128205438624899
3000,-0.00367631678539421
2996,-0.0204147271818612
2992,-0.0371309556400987
2988,-0.0540817553659221
2984,-0.0695408624209582
2980,-0.0803142099713791
2976,-0.0857226574362281
2972,-0.0882814465074946
2968,-0.0903476702883392
2964,-0.0931762730655019
2960,-0.0984414637591709
2956,-0.107761172110754
2952,-0.120097210698882
2948,-0.13134191725176
2944,-0.137767881057856
2940,-0.138297250270354
2936,-0.133850468056127
2932,-0.127147007515408
2928,-0.121750080101985
2924,-0.119292807575054
2920,-0.118375962384255
2916,-0.116853129981166
2912,-0.114040453522123
2908,-0.109968109529855
2904,-0.104535625721947
2900,-0.0985018157185838
2896,-0.093487529225091
2892,-0.0900380882014304
2888,-0.0869011525485255
2884,-0.0829236960010253
2880,-0.0786323735219543
2876,-0.0750706379416094
2872,-0.0722388899873599
2868,-0.0696217148612657
2864,-0.0673424051899307
2860,-0.0659848764389526
2856,-0.0662360348210024
2852,-0.0699195018574482
2848,-0.0806257439096073
2844,-0.100999511995007
2840,-0.127682882884146
2836,-0.150147457514582
2832,-0.158411546733204
2828,-0.151318917479943
2824,-0.13502733248292
2820,-0.11679957600168
2816,-0.10112969836312
2812,-0.0890438899830805
2808,-0.0795574212176056
2804,-0.0716126571537316
2800,-0.0648380980306691
2796,-0.0590374224496947
2792,-0.0537900186089601
2788,-0.0487901909209886
2784,-0.0440883142281125
2780,-0.0397478029205518
2776,-0.0356272534337747
2772,-0.0316777624080589
2768,-0.0280946874191578
2764,-0.0249707390785053
2760,-0.0220976896604667
2756,-0.0193008085150579
2752,-0.0167156362946459
2748,-0.0145374861295542
2744,-0.0127119819921642
2740,-0.0110570990085928
2736,-0.00952189119831409
2732,-0.00815208183715459
2728,-0.00694321750291312
2724,-0.00588832540532562
2720,-0.00505007860875198
2716,-0.00444409351936317
2712,-0.00394978134272873
2708,-0.00344986173954812
2704,-0.00296187967839756
2700,-0.00254677007040474
2696,-0.00220648947937488
2692,-0.00194976197820311
2688,-0.00182516103777849
2684,-0.00180662434520909
2680,-0.00178756188117093
2676,-0.00176586826981743
2672,-0.00187791888497928
2668,-0.00216722504415709
2664,-0.00248968294182566
2660,-0.00273806897936467
2656,-0.00299204907092229
2652,-0.00333703210520376
2648,-0.00369507714637932
2644,-0.003999589281473
2640,-0.00437834719456287
2636,-0.00491384850446169
2632,-0.00540836911905599
2628,-0.00572591934089849
2624,-0.00615435337422741
2620,-0.00699206416989712
2616,-0.00803231480068742
2612,-0.00895671475442428
2608,-0.00991879442236181
2604,-0.0110733144601558
2600,-0.0119086214634437
2596,-0.0118936672947182
2592,-0.0114279159184283
2588,-0.0111743966494672
2584,-0.0109941542456579
2580,-0.0105405403813116
2576,-0.01026952632965
2572,-0.0107269843938376
2568,-0.0114225816422885
2564,-0.0115268030212167
2560,-0.0112243303614663
2556,-0.0111858122714269
2552,-0.0113545280012551
2548,-0.011382917724658
2544,-0.0115570112834447
2540,-0.0121760396004356
2536,-0.0127383333969468
2532,-0.0128230205725565
2528,-0.0129843712720732
2524,-0.0136106997831529
2520,-0.0138795284580013
2516,-0.0130385712454288
2512,-0.011762425708368
2508,-0.0108896520033953
2504,-0.0100346072332546
2500,-0.00858467202707587
2496,-0.00695931393489003
2492,-0.00574828694398294
2488,-0.00468670526794286
2484,-0.00344088707375291
2480,-0.00239613014260468
2476,-0.00176690358099369
2472,-0.00094213585837671
2468,0.000458441661626874
2464,0.00179399530897019
2460,0.00246546357119812
2456,0.00281526007961836
2452,0.00338365735570348
2448,0.00404927536674865
2444,0.00461750781366007
2440,0.00541023325504943
