Wavenumbercm-1,00:00:41
4000,-0.0022083436545305
3996,-0.00226452310026546
3992,-0.00232092128938416
3988,-0.00228341098947035
3984,-0.00215856959268172
3980,-0.00204132932431093
3976,-0.00199054621956594
3972,-0.00197920029302102
3968,-0.00197178030783631
3964,-0.00198503119939405
3960,-0.00204403922583328
3956,-0.00212558456952742
3952,-0.00218694744268471
3948,-0.00223109391032647
3944,-0.00230839207854725
3940,-0.0024481548390318
3936,-0.00261281830603474
3932,-0.00272411603527407
3928,-0.00273331671954651
3924,-0.00267502608644861
3920,-0.00266040261699457
3916,-0.00276937790100094
3912,-0.00294968612338218
3908,-0.00308949226243182
3904,-0.00315545441205165
3900,-0.00322682086890434
3896,-0.00333190860172481
3892,-0.00334170690786172
3888,-0.00316384324776105
3884,-0.00294479843061393
3880,-0.00293914257212976
3876,-0.00316674051218403
3872,-0.00342944697762497
3868,-0.00360971152642255
3864,-0.00376135746329057
3860,-0.00387744943939506
3856,-0.00381805687069547
3852,-0.00362303363577788
3848,-0.00362796306576409
3844,-0.0039655893155896
3840,-0.00435637588586608
3836,-0.00447639454693153
3832,-0.00440865419614449
3828,-0.00448719572127875
3824,-0.00473441473513558
3820,-0.0048750261013309
3816,-0.00478137585251547
3812,-0.00468152882807251
3808,-0.00473414821487487
3804,-0.00484904790628323
3800,-0.00494086794865448
3796,-0.00508924003093504
3792,-0.00533399508281379
3788,-0.00556638705169792
3784,-0.00570725417432333
3780,-0.00583901723951702
3776,-0.00608010743953666
3772,-0.00639528642940024
3768,-0.00666748009597154
3764,-0.00689611941588314
3760,-0.00719351149634092
3756,-0.00761995088901505
3752,-0.00812562195625091
3748,-0.00857564254718598
3744,-0.00881503334080082
3740,-0.00876201607654613
3736,-0.00852007845029007
3732,-0.00842085148759125
3728,-0.00875720837648957
3724,-0.00949407534904043
3720,-0.0104409496135619
3716,-0.0115183893476909
3712,-0.0127297809047978
3708,-0.0139858901335735
3704,-0.0152308443274057
3700,-0.0167591361252304
3696,-0.0191164008520841
3692,-0.0226119567939502
3688,-0.0268573797261741
3684,-0.0312085590256195
3680,-0.0358302291514156
3676,-0.041368392604097
3672,-0.0475250626580526
3668,-0.0529949822257069
3664,-0.0576267798439861
3660,-0.0623052466433809
3656,-0.0673179589875952
3652,-0.0722395728411792
3648,-0.0767527521276565
3644,-0.0809055795587389
3640,-0.0845339631933242
3636,-0.0876705445028029
3632,-0.0910937933565683
3628,-0.095445702706495
3624,-0.100007554457369
3620,-0.103920408302093
3616,-0.107857457282088
3612,-0.11261940498937
3608,-0.117413143132004
3604,-0.121374380710869
3600,-0.125416406186194
3596,-0.130530880629117
3592,-0.135962542829949
3588,-0.140582688595032
3584,-0.145158536426595
3580,-0.150681018010077
3576,-0.156191670356109
3572,-0.160647869876019
3568,-0.165075386397826
3564,-0.170624105046474
3560,-0.175862725774197
3556,-0.179405853336549
3552,-0.18262683170355
3548,-0.186881437405903
3544,-0.190825164518426
3540,-0.193104801908956
3536,-0.195364531848412
3532,-0.199048578264211
3528,-0.202476407499862
3524,-0.204106588115278
3520,-0.205976982890267
3516,-0.209595939816449
3512,-0.212385773701934
3508,-0.212036790789212
3504,-0.21115994379279
3500,-0.212897263427111
3496,-0.21561829303256
3492,-0.216492391159746
3488,-0.216795617442474
3484,-0.218764935548204
3480,-0.220960028017371
3476,-0.221288379693175
3472,-0.221502709664549
3468,-0.223596787195172
3464,-0.225580974290223
3460,-0.225340942784419
3456,-0.225253903256438
3452,-0.227595219084619
3448,-0.22962525217667
3444,-0.228337852510032
3440,-0.2263152846679
3436,-0.226670432787801
3432,-0.227571731393567
3428,-0.226497936599418
3424,-0.225371718207377
3420,-0.226083641864396
3416,-0.225781857915372
3412,-0.222244094328121
3408,-0.218810122298949
3404,-0.217859932068925
