Wavenumbercm-1,00:00:11
4000,-0.0021987591393348
3996,-0.00202880658982292
3992,-0.00205750873186923
3988,-0.00209393841353759
3984,-0.00199004476697282
3980,-0.00185488274665587
3976,-0.00186822505123508
3972,-0.00198525609261127
3968,-0.00201115725258724
3964,-0.00192320491530302
3960,-0.00191624720682493
3956,-0.00210328879789279
3952,-0.00235828579518881
3948,-0.00250015606917637
3944,-0.00251749988438088
3940,-0.00251683633195757
3936,-0.00256590184459158
3932,-0.00268190565147907
3928,-0.00285804300295261
3924,-0.00301468160952701
3920,-0.00302915371587663
3916,-0.00292612918462324
3912,-0.00290340673992494
3908,-0.00309632784372354
3904,-0.00341494666048833
3900,-0.00360800981469949
3896,-0.00355445442198468
3892,-0.00335215587481679
3888,-0.00313551986530465
3884,-0.00303269481625122
3880,-0.00311951134462349
3876,-0.00330533526913604
3872,-0.00341617971763781
3868,-0.0034265688734267
3864,-0.00348412587336293
3860,-0.00360970177299806
3856,-0.00361708718945905
3852,-0.00347148891071641
3848,-0.00349036526163333
3844,-0.00386467876217583
3840,-0.00435079739425405
3836,-0.00456746911251739
3832,-0.00449061999251407
3828,-0.00442363561138557
3824,-0.00444903102373007
3820,-0.00443483995905119
3816,-0.00444330925942132
3812,-0.00469764932655901
3808,-0.00511851212290911
3804,-0.00532207387172918
3800,-0.00508529315311883
3796,-0.00475502847622726
3792,-0.00471876771584064
3788,-0.00492754499270947
3784,-0.00519338712423582
3780,-0.00545171743310334
3776,-0.00569320958998227
3772,-0.00582966337510065
3768,-0.00582549392850216
3764,-0.00587052745650525
3760,-0.00617312584415658
3756,-0.00669232993099542
3752,-0.00722953307766858
3748,-0.00768384636525809
3744,-0.00812834763054073
3740,-0.00854363024749774
3736,-0.00876909384675275
3732,-0.00881844838313307
3728,-0.00895532412907217
3724,-0.00937707022519651
3720,-0.0100876989983922
3716,-0.0110451754636361
3712,-0.0122288172230135
3708,-0.0135731389542118
3704,-0.015029058751917
3700,-0.0167650097892561
3696,-0.0191272796010909
3692,-0.0223232734948421
3688,-0.0261491773981154
3684,-0.0303404573879935
3680,-0.0352135754751832
3676,-0.0412137689064766
3672,-0.0476203039859834
3668,-0.0528260214398502
3664,-0.0568274453611322
3660,-0.0607657067601661
3656,-0.0651115294372248
3652,-0.069695640397102
3648,-0.0743003304761277
3644,-0.0786381393958102
3640,-0.0823025846166574
3636,-0.0854653081507744
3632,-0.0890723536717351
3628,-0.0936344874086585
3624,-0.0981392775105681
3620,-0.101753717727233
3616,-0.105449220029997
3612,-0.110101302722651
3608,-0.114701071337886
3604,-0.118340624058091
3600,-0.122242412055027
3596,-0.127670296176101
3592,-0.133731903115026
3588,-0.138780118904611
3584,-0.14320345783094
3580,-0.148147841537615
3576,-0.15309607572341
3572,-0.157399124235589
3568,-0.162158031047913
3564,-0.168055984226522
3560,-0.173039967855884
3556,-0.17570849949257
3552,-0.1780402080074
3548,-0.181991089863425
3544,-0.186291146537739
3540,-0.189144860086181
3536,-0.191873281245953
3532,-0.195895581417922
3528,-0.199326072746907
3524,-0.200191645881778
3520,-0.200622278334885
3516,-0.20298549484782
3512,-0.205586543947343
3508,-0.206117644103274
3504,-0.206267094441355
3500,-0.208367817814298
3496,-0.210823493154271
3492,-0.211365305945511
3488,-0.211608627324286
3484,-0.213681557433039
3480,-0.215885683943061
3476,-0.216112152582799
3472,-0.216382338273239
3468,-0.218878711516837
3464,-0.221550009838791
3460,-0.221984247029337
3456,-0.222237180188452
3452,-0.22444104879475
3448,-0.225882879285884
3444,-0.223826595719839
3440,-0.221317849719578
3436,-0.221622632575404
3432,-0.222469828803594
3428,-0.2208396918752
3424,-0.218841007316728
3420,-0.219082866139522
3416,-0.219014273187122
3412,-0.215773441155002
3408,-0.21199233144014
3404,-0.210321704026345
3400,-0.208344105673239
3396,-0.203808555797911
3392,-0.199698264360656
3388,-0.198481945440161
3384,-0.197030283809761
3380,-0.192120589379476
3376,-0.186368536204159
3372,-0.182682555271387
3368,-0.179177449259045
3364,-0.173820762959144
3360,-0.16890130412858
3356,-0.166349674979173
3352,-0.163767774570624
3348,-0.159108108683958
3344,-0.154851054923512
3340,-0.153166236853442
3336,-0.151884177402955
3332,-0.148356045414902
3328,-0.144185049977482
3324,-0.141804131284801
3320,-0.140574868086442
3316,-0.139311511145071
3312,-0.13929875880901
3308,-0.141711406369957
3304,-0.145007227624106
3300,-0.147278785077307
3296,-0.149067021841483
3292,-0.15115774664382
3288,-0.152642538224295
3284,-0.153965700654327
3280,-0.157883291643165
3276,-0.164581019862763
3272,-0.170052463734438
3268,-0.172045188474129
3264,-0.173788927838916
3260,-0.178140235018955
3256,-0.182900149184335
3252,-0.185585649688774
3248,-0.188297601992207
3244,-0.193086775369966
3240,-0.197813136848688
3236,-0.200495240362962
3232,-0.203450240315978
3228,-0.20845040363879
3224,-0.212603788851525
3220,-0.213262523826617
3216,-0.212852956935252
3212,-0.214150082859803
3208,-0.215860384220713
3204,-0.216132624642755
3200,-0.216237831810989
3196,-0.217343732952985
3192,-0.217834627249945
3188,-0.216660480937184
3184,-0.215488651331843
3180,-0.215084485428159
3176,-0.213522013185873
3172,-0.209989227238656
3168,-0.206660947650496
3164,-0.204802744883836
3160,-0.202723435464535
3156,-0.199138647145135
3152,-0.195380898271229
3148,-0.192540111588395
3144,-0.18960611124366
3140,-0.185845818785163
3136,-0.182323378742722
3132,-0.179563731639202
3128,-0.176198767909422
3124,-0.171339817111538
3120,-0.166278606579509
3116,-0.16236426434579
3112,-0.159083979293209
3108,-0.155366086798666
3104,-0.151291560301498
3100,-0.147366380052918
3096,-0.14335704440645
3092,-0.138869246957013
3088,-0.134149579592002
3084,-0.129553905456837
3080,-0.125029101351843
3076,-0.120580646448264
3072,-0.11648975752668
3068,-0.112685253327073
3064,-0.108604740813157
3060,-0.104000524114489
3056,-0.0992584595173343
3052,-0.0946718551723146
3048,-0.0900954194964022
3044,-0.0854998910781028
3040,-0.0812070424376426
3036,-0.0773561475145872
3032,-0.0736621306975251
3028,-0.0699140190530976
3024,-0.0663849353009863
3020,-0.0636133432066974
3016,-0.062096737583977
3012,-0.0621524146019033
3008,-0.0636140898841877
3004,-0.0654366142498668
3000,-0.0658957157443864
2996,-0.0640038356804271
2992,-0.0607102127630703
2988,-0.0577661038731019
2984,-0.0557331642030727
2980,-0.0536105084141256
2976,-0.0502097147681296
2972,-0.0451874393181966
2968,-0.0386373223686793
2964,-0.0306266027769918
2960,-0.0210529623839806
2956,-0.00936747904013948
2952,0.00518453328703935
2948,0.0222536657330802
2944,0.0393110064670147
2940,0.0524279842286721
2936,0.0587242690409521
2932,0.0592130691890285
2928,0.058039764241873
2924,0.0580459812841897
2920,0.0587088185425707
2916,0.0584345834756318
2912,0.0569495092697202
2908,0.0544244785604879
2904,0.0503671090920292
2900,0.0447107132549393
2896,0.0384896529911638
2892,0.032743669424973
2888,0.0278551555874923
2884,0.0240836004660771
2880,0.0217167015347943
2876,0.020476849415183
2872,0.0195283524225479
2868,0.0183466797820598
2864,0.0170611883535247
2860,0.0156739693185334
2856,0.013678567620975
2852,0.0112836977216098
2848,0.0109783155615614
2844,0.0173808189938217
2840,0.0346854882795396
2836,0.0615426149514759
2832,0.0876426818923595
2828,0.100683390708694
2824,0.0976217861566583
2820,0.084873605507938
2816,0.0701172506611265
2812,0.0571896143767819
2808,0.0467021285249835
2804,0.0384150980321726
2800,0.0321344725396758
2796,0.0273514940198017
2792,0.0233572291263965
2788,0.0198758064996952
2784,0.0170037170870386
2780,0.0145768941274796
2776,0.012194306439492
2772,0.00982503808251387
2768,0.00779713903843443
2764,0.00617052964701207
2760,0.00465968842273496
2756,0.00318792597418941
2752,0.00199113528598762
2748,0.00109831965683829
2744,0.000214708284817779
2740,-0.000759714870262014
2736,-0.00155108624604043
2732,-0.00200297548244744
2728,-0.00232847163997736
2724,-0.00270968582569304
2720,-0.00302330220530332
2716,-0.00315607561994949
2712,-0.00324869356221506
2708,-0.00342049848560474
2704,-0.003553129491026
2700,-0.00354877747195446
2696,-0.003525798978268
2692,-0.00357542465442697
2688,-0.00358805554439626
2684,-0.00349927344239002
2680,-0.00344766165199783
2676,-0.00351703802144058
2672,-0.00357537856574794
2668,-0.00353284026610519
2664,-0.00349596783590692
2660,-0.00350779487836537
2656,-0.00339260744969652
2652,-0.00304319437301635
2648,-0.00264776977758733
2644,-0.00238553515578296
2640,-0.00209216402801839
2636,-0.0015812013255607
2632,-0.00105196173514624
2628,-0.000705533732331588
2624,-0.000223953009604424
2620,0.00074802982510615
2616,0.00186164657803223
2612,0.00249830783216202
2608,0.00272115379240831
2604,0.00296572392768487
2600,0.00314942400584445
2596,0.00300187837492746
2592,0.00285608463933914
2588,0.00314336011176962
2584,0.00359142259197699
2580,0.00380344008691527
2576,0.00401980450374802
2572,0.00441904641412842
2568,0.00451637379095817
2564,0.00417198030591801
2560,0.00414982409372611
2556,0.00471877729179148
2552,0.0049604197033146
2548,0.00443751220515606
2544,0.00421146458280819
2540,0.00497006872739024
2536,0.00567637654874803
2532,0.00532274229841511
2528,0.00467182702192833
2524,0.00479131886846767
2520,0.00537060876061926
2516,0.00571667839894983
2512,0.00604411375316112
2508,0.00645485344954237
2504,0.00614219466788534
2500,0.00493017026906283
2496,0.00405656341614141
2492,0.00418668256997763
2488,0.00431241688447382
2484,0.00355586396230247
2480,0.00256192132759373
2476,0.00198081167190007
2472,0.00128223600383189
2468,0.000120880112841517
2464,-0.000728794720587296
2460,-0.000810800270175227
2456,-0.000851042592813509
2452,-0.00138675794511794
2448,-0.00181319917521081
2444,-0.00177352781377956
2440,-0.00201077881987737
2436,-0.0028577352825824
2432,-0.00345556293694442
2428,-0.00352610316927878
2424,-0.00414419431453645
2420,-0.00577221456935145
2416,-0.00721204760283746
2412,-0.00754748887364569
2408,-0.00742650272636484
2404,-0.00775593854688453
2400,-0.00838706369929781
2396,-0.00895945256927803
2392,-0.00965789341954101
2388,-0.0104294569874431
2384,-0.0106652954723361
2380,-0.0101322177723099
2376,-0.00937903134856272
2372,-0.00888136736055677
2368,-0.00839363343531988
2364,-0.00789689429450382
2360,-0.0082256352061301
2356,-0.00954533546691555
2352,-0.0107550019229035
2348,-0.0111531214020077
2344,-0.0110983511896248
2340,-0.0112211195119017
2336,-0.0116382954751912
2332,-0.0121798921825309
2328,-0.0129715470417777
2324,-0.0141075043035322
2320,-0.0151554150085932
2316,-0.0155967753233811
2312,-0.0156952988955956
2308,-0.0160855891214788
2304,-0.016630689083307
2300,-0.0169081951165815
2296,-0.0172283679679071
2292,-0.0179267586138882
2288,-0.0182408481009523
2284,-0.0174229360696456
2280,-0.0165952055348402
2276,-0.0174001665805602
2272,-0.0189072350731625
2268,-0.0195293489228701
2264,-0.0203577179363226
2260,-0.0223822873522771
2256,-0.0228833630385191
2252,-0.0199775865374566
2248,-0.0173965405917282
2244,-0.0194733146315285
2240,-0.0229030004417105
2236,-0.0233628904510055
2232,-0.0232544911102477
2228,-0.0254973072170577
2224,-0.0261056386215904
2220,-0.0210576211632204
2216,-0.0156954826650558
2212,-0.0171761292150974
2208,-0.020372998354779
2204,-0.0219559021696916
2200,-0.0268556481056361
2196,-0.0334913025199844
2192,-0.0365433990501192
2188,-0.0317608796876117
2184,-0.0255933758700419
2180,-0.0207846259429093
2176,-0.016524868395815
2172,-0.0202533602539744
2168,-0.0360661536369709
2164,-0.0467140147187626
2160,-0.0501796263872402
2156,-0.0410560047938091
2152,-0.0267124567301355
2148,-0.0207086093893646
2144,-0.0188750698687274
2140,-0.00827435788398004
2136,-0.004661908057783
2132,-0.0156078217021652
2128,-0.0252529056445907
2124,-0.0282536816872953
2120,-0.0290500256179657
2116,-0.0306436000807693
2112,-0.0304752374796507
2108,-0.0269495904362473
2104,-0.0242314686219215
2100,-0.0262673506759165
2096,-0.0287126861664756
2092,-0.0280419503500604
2088,-0.0282292465730702
2084,-0.0315676170855614
2080,-0.0319154306157438
2076,-0.0251326946534597
2072,-0.0175459440201092
2068,-0.0190234037882941
2064,-0.0231387613143319
2060,-0.0201646666558373
2056,-0.0139520604729388
2052,-0.0150706360085463
2048,-0.0168267336550103
2044,-0.00859355963535929
2040,-0.00088924954356732
2036,-0.0165958011148306
2032,-0.0262131235757139
2028,-0.00965169422329936
2024,0.0121366214148974
2020,-0.00211718822221722
2016,-0.0103865817314443
2012,0.0056571723480061
2008,0.0190982281530024
2004,0.000103062284977015
2000,-0.0121119720230752
1996,-0.00384536650993511
1992,0.00765254334182207
1988,-0.00129595494223451
1984,-0.00697694163866768
1980,0.0104117886497747
1976,0.0206370383288423
1972,0.00294994883485858
1968,-0.00775115901101052
1964,0.0029005205690832
1960,0.00931243624168688
1956,-0.00545672957404094
1952,-0.0137616031943279
1948,-0.00522260864820654
1944,0.0030574423489802
1940,-0.00390782130509833
1936,-0.0113093936018321
1932,-0.0100495180135614
1928,-0.00735588550126998
1924,-0.00975113624039973
1920,-0.0114813299974652
1916,-0.00909752793572316
1912,-0.00781396957304342
1908,-0.0108373566889207
1904,-0.0128206003938443
1900,-0.0112991945351535
1896,-0.0106419792185882
1892,-0.0132220678987543
1888,-0.0144816071601597
1884,-0.0124340065905979
1880,-0.0113126752016666
1876,-0.0136977970067414
1872,-0.0157142601805462
1868,-0.0146269633824618
1864,-0.0133047801022983
1860,-0.0142036858902991
1856,-0.014817630884125
1852,-0.0135630563408587
1848,-0.0129950617379309
1844,-0.0149254702771594
1840,-0.0164989906871725
1836,-0.0159381707835203
1832,-0.015468664551156
1828,-0.0167861639757826
1824,-0.0178745495230092
1820,-0.0174248513928949
1816,-0.0173431293018859
1812,-0.0187028955105718
1808,-0.0198226556858971
1804,-0.0197388921633097
1800,-0.0199576264269452
1796,-0.0216759716688938
1792,-0.0234273438672212
1788,-0.0239804566822155
1784,-0.0246721239801689
1780,-0.0267531054036406
1776,-0.0291716166270375
1772,-0.0308502676732325
1768,-0.0328789736406549
1764,-0.0362480367430982
1760,-0.0398216642402159
1756,-0.0427683041910058
1752,-0.046077582338444
1748,-0.0504397827464208
1744,-0.0544289222806948
1740,-0.0569930139257906
1736,-0.0592574430884256
1732,-0.0624658174612033
1728,-0.0658504300168734
1724,-0.068877423721313
1720,-0.0727213804945032
1716,-0.0781504990609138
1712,-0.0836832363238653
1708,-0.0885955326525487
1704,-0.0949035794743566
1700,-0.104414618574867
1696,-0.115152717198342
1692,-0.124944301190847
1688,-0.135311702448914
1684,-0.147746449819648
1680,-0.160812537543992
1676,-0.173051623896971
1672,-0.185164594386852
1668,-0.196910733532331
1664,-0.206548135456264
1660,-0.214026618971654
1656,-0.220365950517855
1652,-0.22467177839363
1648,-0.225253604472281
1644,-0.2227166726242
1640,-0.217171679741937
1636,-0.207410994923492
1632,-0.194641140201014
1628,-0.181589194232892
1624,-0.168001170069723
1620,-0.152568533502343
1616,-0.137296101411377
1612,-0.124932960715057
1608,-0.114762407432448
1604,-0.105156794927152
1600,-0.09654119993407
1596,-0.0897316791827194
1592,-0.0839602378356718
1588,-0.078372009624759
1584,-0.0735868228504892
1580,-0.0701668466320315
1576,-0.0672194316278117
1572,-0.0638819216612377
1568,-0.0608824596793947
1564,-0.0588778379768519
1560,-0.0569151299377086
1556,-0.0540416877356631
1552,-0.051432236099709
1548,-0.0499831015586842
1544,-0.0485990446220391
1540,-0.0459896712462854
1536,-0.0430576841369814
1532,-0.0411889427338636
1528,-0.0396226136161701
1524,-0.0371868281006487
1520,-0.0342784534290555
1516,-0.031980174494626
1512,-0.0297107262730713
1508,-0.0263739249866885
1504,-0.0226309211875036
1500,-0.0197115819030758
1496,-0.0170944745283187
1492,-0.0139892563553651
1488,-0.0112069357049751
1484,-0.0097814736281395
1480,-0.00881585986984483
1476,-0.00670780862435989
1472,-0.00314788530993256
1468,0.000884927626696705
1464,0.00526513879759809
1460,0.0105892743156077
1456,0.0159158995018685
1452,0.0194734864092394
1448,0.0218195391194312
1444,0.0234920559852348
1440,0.0228334706356972
1436,0.0191231555565276
1432,0.0146874094780914
1428,0.0110956912753837
1424,0.00688390020118236
1420,0.000703920133326953
1416,-0.00595933266348219
1412,-0.0116455478867217
1408,-0.0172809204080371
1404,-0.0238142470047711
1400,-0.0305096043420064
1396,-0.0363704342469417
1392,-0.0414355993034079
1388,-0.0458758116086163
1384,-0.0492686145004416
1380,-0.0512256442989143
1376,-0.0517758061468545
1372,-0.0511773819598938
1368,-0.0497348665135605
1364,-0.0478544983288552
1360,-0.0460589019840112
1356,-0.0446356404006833
1352,-0.0434090203230617
1348,-0.0421229842649626
1344,-0.0407740084657891
1340,-0.0394534473786853
1336,-0.0381570262971015
1332,-0.0369551047078931
1328,-0.0360786835176133
1324,-0.0356111516015851
1320,-0.035337149651184
1316,-0.0350848771260922
1312,-0.0349722623836609
1308,-0.0350986804692326
1304,-0.0353065454465849
1300,-0.0354932091215449
1296,-0.0358466877181525
1292,-0.0365342935142061
1288,-0.0374220577403375
1284,-0.0383731477117876
1280,-0.0395693078464901
1276,-0.0412359895707392
1272,-0.0432353512468443
1268,-0.0452047966312471
1264,-0.0469568783709303
1260,-0.0484949247793736
1256,-0.0497123158441488
1252,-0.0504142316115308
1248,-0.0507213787770721
1244,-0.0511547944436157
1240,-0.0520637823628179
1236,-0.0531014435063598
1232,-0.0535262394655397
1228,-0.0530390027782782
1224,-0.0520756193327672
1220,-0.0511866407833936
1216,-0.0504652984354993
1212,-0.049708099857048
1208,-0.0488538259259977
1204,-0.0480147320202142
1200,-0.0472263457758143
1196,-0.0464743729878558
1192,-0.0459646032559612
1188,-0.0460974764150084
1184,-0.0470727964492879
1180,-0.0486689725036814
1176,-0.0505288291272458
1172,-0.0524855813195914
1168,-0.0544235664009724
1164,-0.0560349056871787
1160,-0.0569536902942064
1156,-0.0569596080827074
1152,-0.055879602629134
1148,-0.053515250546934
1144,-0.0498505456456285
1140,-0.0452240509728516
1136,-0.0402760426625828
1132,-0.0358216134254975
1128,-0.0327192530142331
1124,-0.0316510066563448
1120,-0.0326621477249692
1116,-0.0347632877853368
1112,-0.0365014196851619
1108,-0.0371431048316085
1104,-0.0369446847483256
1100,-0.0364840781793739
1096,-0.036066566861652
1092,-0.0355734982121843
1088,-0.0345785327846053
1084,-0.0326566319714603
1080,-0.0296396524093441
1076,-0.0253963283738536
1072,-0.0194115442953604
1068,-0.0108199817611048
1064,0.00131581476495052
1060,0.0182325853287318
1056,0.0418618550778383
1052,0.0744902883508158
1048,0.118012826434494
1044,0.173475516603529
1040,0.239885512225123
1036,0.311784838567007
1032,0.3825249690375
1028,0.459755742363148
1024,0.519519007614454
1020,0.374463957721838
1016,0.134734802639686
1012,-0.00166588686897034
1008,-0.0478498381855796
1004,-0.0523612610492573
1000,-0.0459349346227112
996,-0.0399683470749338
992,-0.0380138384470128
988,-0.0401524298095549
984,-0.0450515728275173
980,-0.0518992516271201
976,-0.0605375788986576
972,-0.070143430104891
968,-0.0791316334225692
964,-0.0866887881121364
960,-0.0932542610568537
956,-0.0992535836962261
952,-0.104353023320587
948,-0.108237209976985
944,-0.111216211035808
940,-0.113707970140198
936,-0.115772648884846
932,-0.117497641255478
928,-0.119340187244168
924,-0.121760299238859
920,-0.124841088060672
916,-0.12850362844677
912,-0.132730602207618
908,-0.137392949740002
904,-0.142208888359492
900,-0.146978613975265
896,-0.151603588051055
892,-0.156054751405961
888,-0.160598910004063
884,-0.165699978334377
880,-0.171366654199465
876,-0.176989156710141
872,-0.182176767142328
868,-0.187094642751104
864,-0.19172720644349
860,-0.195973504568338
856,-0.200518379802189
852,-0.20604749989549
848,-0.211746266714202
844,-0.21650384421386
840,-0.221406716703938
836,-0.227933930652427
832,-0.234260646270254
828,-0.237581696853299
824,-0.239985243381624
820,-0.245192675745726
816,-0.250918351135594
812,-0.252399068673319
808,-0.252942074768523
804,-0.258797270764329
800,-0.265928529144606
796,-0.265654624104756
792,-0.263465991848336
788,-0.269076452987006
784,-0.275486912200514
780,-0.270350109995688
776,-0.265233774043904
772,-0.276580507386704
768,-0.291095082589993
764,-0.279730359101051
760,-0.259319721221592
756,-0.258436577708485
752,-0.269743125509125
748,-0.271838704145606
744,-0.260473656588095
740,-0.251937117982034
736,-0.226861258134492
732,-0.199224795121509
728,-0.174015725034064
724,-0.126990752567617
720,-0.0596455390904169
716,-0.0869663799260281
712,-0.105869016600661
708,-0.0948159059058163
704,-0.0469275112829109
700,-0.017917142024103
696,0.00686809271552773
692,0.0566948587997193
688,0.0429694777248521
684,0.0669565723004976
680,0.00918927423007954
676,0.0300653120257273
672,0.0517101394642878
668,0.0256923335931868
664,-0.000823231933077124
660,-0.00752421727220243
656,-0.0403166328170433
652,-0.00704491571336409
648,-0.00185644388724084
