Wavenumbercm-1,00:00:26
4000,0.00249539073334909
3996,0.00236801057157763
3992,0.00212424888916675
3988,0.00199525096617406
3984,0.00202975849202439
3980,0.00211321567731068
3976,0.00222189715295061
3972,0.00242910949598838
3968,0.00267843588286926
3964,0.00278799164155519
3960,0.00272211166399107
3956,0.00264843855297921
3952,0.00270280577095542
3948,0.00285025076852056
3944,0.00300176630517099
3940,0.00311731532694738
3936,0.00314306824722672
3932,0.00302626031671143
3928,0.00285227377955294
3924,0.00281170849035248
3920,0.00296378188580532
3916,0.00315060314431155
3912,0.00324419926078384
3908,0.0032850842719896
3904,0.00330298813294401
3900,0.00320264093388509
3896,0.00297990138343767
3892,0.00284705027566134
3888,0.00297663582471793
3884,0.00326423144485712
3880,0.00342222326467229
3876,0.00331616011127675
3872,0.00301861461611908
3868,0.00262784435118431
3864,0.00221722744748515
3860,0.00190632957796222
3856,0.00186413232855702
3852,0.00212190338961995
3848,0.00243783976404305
3844,0.00263567719589317
3840,0.00283960924435838
3836,0.00320688263606669
3832,0.00361086401818056
3828,0.00385046544985582
3824,0.0040063964616102
3820,0.00428307362638306
3816,0.00465073295723753
3812,0.00489267199678249
3808,0.0050460700051609
3804,0.00539880720986412
3800,0.00605263376358888
3796,0.00663324496598595
3792,0.00680080000559674
3788,0.00661781221605414
3784,0.00633651547267218
3780,0.00618345050456838
3776,0.00623261610576512
3772,0.00646041657537401
3768,0.00682885555184105
3764,0.00722655669771785
3760,0.00748253855789271
3756,0.00749854942665177
3752,0.00734146394437698
3748,0.00727400469894256
3744,0.00754837429693669
3740,0.0081835632780314
3736,0.00907076598038734
3732,0.0100399716347808
3728,0.0108736671457537
3724,0.0114685214566279
3720,0.0119804172704462
3716,0.0128008542349641
3712,0.0142872092446161
3708,0.016320127568581
3704,0.0183609584216147
3700,0.020215330380569
3696,0.0223175908047103
3692,0.0251047558852464
3688,0.0282931980428534
3684,0.0312016323474469
3680,0.0339033696326248
3676,0.0372232332885466
3672,0.0416930720671825
3668,0.0467898834006086
3664,0.0518664524764875
3660,0.0569585845960445
3656,0.0621518896605398
3652,0.0674533681024121
3648,0.073143844523924
3644,0.0791178803025122
3640,0.0844734908484612
3636,0.0888661496266484
3632,0.0932965362961162
3628,0.0987483344818489
3624,0.104226088853549
3620,0.108236046575965
3616,0.111579194151237
3612,0.115831459522784
3608,0.12047895456044
3604,0.124107086447224
3600,0.127296499734401
3596,0.13127155471016
3592,0.135409019161646
3588,0.138402844096049
3584,0.141054060179453
3580,0.144540208411613
3576,0.14777778877708
3572,0.149532804057861
3568,0.151256153646182
3564,0.154967920226668
3560,0.159388306692624
3556,0.162370532016735
3552,0.16496613589564
3548,0.168813198135656
3544,0.172554752601964
3540,0.174547665094577
3536,0.176751060773444
3532,0.181221570941185
3528,0.186217953398363
3524,0.18923398302596
3520,0.191793555398746
3516,0.195641670500735
3512,0.198485376401666
3508,0.198906463223029
3504,0.200782686559648
3500,0.206419217702067
3496,0.211255725786963
3492,0.211598377338278
3488,0.212074726936859
3484,0.217432823011003
3480,0.223621301824979
3476,0.224404145528453
3472,0.222957619028789
3468,0.225307443328308
3464,0.229743154532572
3460,0.231765800644023
3456,0.233978017850928
3452,0.240432610530131
3448,0.246728728042686
3444,0.246185608779636
3440,0.241862079244137
3436,0.240473446205936
3432,0.241465182019547
3428,0.241687324105758
3424,0.244580437037698
3420,0.253448686698096
3416,0.261194722166151
3412,0.260206073983244
3408,0.256575870751011
3404,0.258173609882267
3400,0.261232954708394
3396,0.258486606028074
3392,0.25357171650255
3388,0.252753758501429
3384,0.253697966523247
3380,0.251891797380465
3376,0.250674387777089
3372,0.253789245947145
3368,0.256683003775643
3364,0.255289976303197
3360,0.254776131784626
3356,0.258592718244842
3352,0.260258029487751
3348,0.254850151127742
3344,0.249073581000799
3340,0.248433400733916
3336,0.247714970790554
3332,0.242865595624533
3328,0.240743862354875
3324,0.246599277034413
3320,0.254365543266789
3316,0.255531239503645
3312,0.253331851304828
3308,0.254168222214169
3304,0.254623763606142
3300,0.249519461752957
3296,0.24433011205725
3292,0.245728054407386
3288,0.250290195071761
3284,0.251538184669753
3280,0.25156966602696
3276,0.254408653089443
3272,0.256695921680329
3268,0.255118776000131
3264,0.254553395165931
3260,0.259135933977658
3256,0.263931948943351
3252,0.263612181400413
3248,0.262147944352016
3244,0.264627567917719
3240,0.267915283069666
3236,0.267327887671608
3232,0.266260661240064
