Wavenumbercm-1,00:00:25
4000,-0.000332966754184074
3996,-0.00037573567933048
3992,-0.000497565962291674
3988,-0.000642859301760487
3984,-0.000691453874196153
3980,-0.000603030002113438
3976,-0.000487230968629205
3972,-0.000469655465462261
3968,-0.000538738901292421
3964,-0.000577391093425509
3960,-0.000512341838892151
3956,-0.000356573769416957
3952,-0.000155626959106262
3948,1.70632914210512E-05
3944,5.78427981647589E-05
3940,-8.82936484504131E-05
3936,-0.000345536655901738
3932,-0.000552984648899471
3928,-0.000610249020227732
3924,-0.000528738889317048
3920,-0.000369436078081002
3916,-0.000195988265640988
3912,-6.4237906150736E-05
3908,-1.4351287297227E-05
3904,-5.86367706018402E-05
3900,-0.000161713600740212
3896,-0.000253067259985252
3892,-0.000281478070731994
3888,-0.000232568521912626
3884,-0.000146786334453299
3880,-0.00011227485397077
3876,-0.000174939459654942
3872,-0.00030198863942403
3868,-0.000450052658633729
3864,-0.000609693098868424
3860,-0.000740281739829388
3856,-0.000723201028952267
3852,-0.000499282888151641
3848,-0.000227236359185104
3844,-7.44359796172727E-05
3840,-1.05651668924717E-05
3836,5.53104512236846E-05
3832,9.62273101656719E-05
3828,3.79072795371414E-05
3824,-0.00010013958045104
3820,-0.000257039840057182
3816,-0.000406229523824533
3812,-0.000508058227391842
3808,-0.000438147312656194
3804,-8.75133981854082E-05
3800,0.000374650093053977
3796,0.00056949870005571
3792,0.000452239749868764
3788,0.000265357901781211
3784,0.00016483045433797
3780,0.00013074145097463
3776,0.000109418105820658
3772,0.000101622535380698
3768,7.16447306372358E-05
3764,-4.89172500258442E-05
3760,-0.000202993848960597
3756,-0.000215264364147321
3752,-4.75294318098122E-06
3748,0.000243035068359282
3744,0.000287811061298141
3740,0.000167166130530627
3736,4.21888862016443E-05
3732,6.800321604593E-06
3728,0.000112251383996689
3724,0.00035516714287612
3720,0.000630794927915949
3716,0.00082608875160672
3712,0.000945451983796668
3708,0.00101141158884644
3704,0.000895008350437385
3700,0.000529920909417019
3696,0.000201433003704268
3692,0.00032960694060568
3688,0.000848390470674124
3684,0.00107477846032139
3680,0.000608520463457747
3676,-0.000186669983300524
3672,-0.000608872723635394
3668,-0.000407540838666019
3664,7.74153055816881E-05
3660,0.000702071102855849
3656,0.00153727541104735
3652,0.00238218624741406
3648,0.00283385227989696
3644,0.00302238683580539
3640,0.00339808260634525
3636,0.00406587619024399
3632,0.0049255983482928
3628,0.00589963585993692
3624,0.0068012043391683
3620,0.00730636323773182
3616,0.00739236232356215
3612,0.00756723503821253
3608,0.00833961891126245
3604,0.00945582857751157
3600,0.0102204267436206
3596,0.0103152645426002
3592,0.00988399945533289
3588,0.00935069541235123
3584,0.00911730955556136
3580,0.00925247771523245
3576,0.00953160335263148
3572,0.00962904184202165
3568,0.00941643970382383
3564,0.00914630034682834
3560,0.00920811897246764
3556,0.00974090640261207
3552,0.0106295784838043
3548,0.0115845080496354
3544,0.0120675669498617
3540,0.011719853711014
3536,0.0108249386965461
3532,0.00985046190450275
3528,0.00901173944899312
3524,0.00830632376585381
3520,0.00763782888368936
3516,0.00693488885346592
3512,0.00625298556865575
3508,0.00575861776034743
3504,0.00559416347820529
3500,0.0055135758830665
3496,0.00490585242427161
3492,0.00357007807444145
3488,0.00219328846813931
3484,0.0015946117765643
3480,0.00163136164251332
3476,0.00136325259665224
3472,0.000522875036928385
3468,-5.89574307193937E-05
3464,0.000288141690925506
3460,0.000938379617430618
3456,0.000687618178068448
3452,-0.000742840286113688
3448,-0.00276427311442063
3444,-0.00466315404101045
3440,-0.00597676196675834
3436,-0.00657282719074087
3432,-0.00684648495500863
3428,-0.00784447644442289
3424,-0.0100637503555878
3420,-0.0123612475174907
3416,-0.0130216691250358
3412,-0.0119857811959788
3408,-0.0110287392230081
3404,-0.011105040600098
3400,-0.0117899690581524
3396,-0.0129320777127623
3392,-0.0149082496914887
3388,-0.01726505753106
3384,-0.0185013170260541
3380,-0.0183010997621657
3376,-0.0184762936263788
3372,-0.0202479300393198
3368,-0.022949874202338
3364,-0.0255768713127926
3360,-0.0280660031464409
3356,-0.0302791719068521
3352,-0.0310426755936646
3348,-0.0298765997931639
3344,-0.0281904544927708
3340,-0.0267850866058964
3336,-0.0251860107403635
3332,-0.0236212063157031
3328,-0.0231593820579995
3324,-0.0238590358910287
3320,-0.0245030362977052
3316,-0.0245536457720949
3312,-0.0249367079670928
3308,-0.0261655594224879
3304,-0.0271712786288618
3300,-0.0269085748477968
3296,-0.0261941455180623
3292,-0.0262372223518249
3288,-0.0269497282780857
3284,-0.0277556024588359
3280,-0.0287547311755196
3276,-0.0299934901729649
3272,-0.0307025185810605
3268,-0.0303875300199936
3264,-0.0297421481219237
3260,-0.0295509239229054
3256,-0.0299308655717041
3252,-0.0307513842279018
3248,-0.0318029403551886
3244,-0.0323337742907566
3240,-0.0317733504458628
3236,-0.0312179533739175
3232,-0.0322659359576945
3228,-0.0343309184049861
3224,-0.0349078609974785
3220,-0.0329292534198601
3216,-0.0303243914949989
3212,-0.0292273131868716
3208,-0.0295905533073638
3204,-0.0300055546556114
3200,-0.0297545664799714
3196,-0.0291165310234143
3192,-0.028643326146763
3188,-0.0288291105790626
3184,-0.0296464427909689
3180,-0.030329296308109
3176,-0.0300764267936535
3172,-0.02904471735054
3168,-0.0279964394689607
3164,-0.0270273736291342
3160,-0.0256353997445757
3156,-0.0238600135331505
3152,-0.0223408988451083
3148,-0.0212864484287946
3144,-0.0203149460922975
3140,-0.0192564768163053
3136,-0.0184391281913912
3132,-0.0180711123890912
3128,-0.0178852319997245
3124,-0.0175054889333883
3120,-0.0167863081548729
3116,-0.0157833429590795
3112,-0.0146685120056995
3108,-0.0137132909587504
3104,-0.01302350156555
3100,-0.0123373886648286
3096,-0.0114143041493518
3092,-0.0104521123662054
3088,-0.00979575095921929
3084,-0.00943896888387304
3080,-0.00916835456715615
3076,-0.00898823967017355
3072,-0.00905668075857073
3068,-0.00930245050367865
3064,-0.00944115383381216
3060,-0.00936436314091676
3056,-0.00926293385441535
3052,-0.00931141095006025
3048,-0.00944775122693111
3044,-0.00951237385606066
3040,-0.00943139126529088
3036,-0.00922756174233428
3032,-0.00899356748268676
3028,-0.00884991137440884
3024,-0.00883812409220052
3020,-0.00897839846147566
3016,-0.00955857798737552
3012,-0.0111766356450948
3008,-0.0142314573926569
3004,-0.0183719322438641
3000,-0.0225656992248896
