X,Y,Z
0.0,0.0,0.6326285933482758
1.0101010101010102,0.0,0.6455132379784267
2.0202020202020203,0.0,0.658081412350704
3.0303030303030307,0.0,0.6700469423053051
4.040404040404041,0.0,0.6811388282280951
5.05050505050505,0.0,0.6911071847545704
6.060606060606061,0.0,0.699728575206637
7.07070707070707,0.0,0.7068106550216723
8.080808080808081,0.0,0.7121960660857072
9.090909090909092,0.0,0.7157655474066406
10.1010101010101,0.0,0.7174402452989498
11.111111111111112,0.0,0.7171832175923788
12.121212121212123,0.0,0.715000131821901
13.131313131313133,0.0,0.7109391583868813
14.14141414141414,0.0,0.7050900584856022
15.151515151515152,0.0,0.6975824657950225
16.161616161616163,0.0,0.6885833628772363
17.17171717171717,0.0,0.6782937601965631
18.181818181818183,0.0,0.666944598665885
19.191919191919194,0.0,0.6547919160179745
20.2020202020202,0.0,0.6421113421189926
21.21212121212121,0.0,0.6291920166978268
22.222222222222225,0.0,0.6163300522018602
23.232323232323232,0.0,0.6038216916050745
24.242424242424246,0.0,0.591956333101104
25.252525252525253,0.0,0.5810096083819045
26.262626262626267,0.0,0.5712367071934261
27.27272727272727,0.0,0.562866137687029
28.28282828282828,0.0,0.5560941003751976
29.292929292929298,0.0,0.5510796346647758
30.303030303030305,0.0,0.5479406728288009
31.313131313131315,0.0,0.5467511087836616
32.323232323232325,0.0,0.5475389597654624
33.33333333333333,0.0,0.5502856690509094
34.34343434343434,0.0,0.5549265678028651
35.35353535353536,0.0,0.5613524840765972
36.36363636363637,0.0,0.5694124569605806
37.37373737373738,0.0,0.5789174838245696
38.38383838383839,0.0,0.5896451991660728
39.39393939393939,0.0,0.6013453555742743
40.4040404040404,0.0,0.6137459523815095
41.41414141414141,0.0,0.6265598375061201
42.42424242424242,0.0,0.639491594695795
43.43434343434344,0.0,0.6522445233895567
44.44444444444445,0.0,0.6645275225386887
45.45454545454545,0.0,0.6760617027919278
46.464646464646464,0.0,0.6865865722270811
47.474747474747474,0.0,0.695865667129021
48.48484848484849,0.0,0.7036915283655969
49.494949494949495,0.0,0.7098899526816053
50.505050505050505,0.0,0.7143234739557944
51.515151515151516,0.0,0.7168940500593449
52.52525252525253,0.0,0.7175449452988191
53.535353535353536,0.0,0.7162618065075984
54.54545454545454,0.0,0.7130729337129517
55.55555555555556,0.0,0.7080487458556568
56.56565656565656,0.0,0.7013004407160219
57.57575757575758,0.0,0.6929778485846357
58.585858585858595,0.0,0.6832664836144023
59.59595959595959,0.0,0.6723838068561604
60.60606060606061,0.0,0.6605747314270419
61.61616161616161,0.0,0.6481064227090979
62.62626262626263,0.0,0.6352624734673258
63.63636363636363,0.0,0.6223365629632697
64.64646464646465,0.0,0.6096257376282599
65.65656565656568,0.0,0.5974234756497574
66.66666666666666,0.0,0.5860127162738095
67.67676767676768,0.0,0.5756590448477792
68.68686868686868,0.0,0.5666042257331306
69.6969696969697,0.0,0.5590602673771465
70.70707070707071,0.0,0.5532041881263037
71.71717171717172,0.0,0.5491736294848352
72.72727272727273,0.0,0.5470634373899088
73.73737373737373,0.0,0.546923303465267
74.74747474747475,0.0,0.5487565284818495
75.75757575757575,0.0,0.5525199402051891
76.76767676767678,0.0,0.5581249677561716
77.77777777777779,0.0,0.5654398445623102
78.78787878787878,0.0,0.5742928819180789
79.7979797979798,0.0,0.5844767253585348
80.8080808080808,0.0,0.5957534772115916
81.81818181818183,0.0,0.6078605421109378
82.82828282828282,0.0,0.6205170296532049
83.83838383838385,0.0,0.6334305316904805
84.84848484848484,0.0,0.6463040827111456
85.85858585858585,0.0,0.658843111567222
86.86868686868688,0.0,0.6707622017661057
87.87878787878788,0.0,0.6817914949225746
88.8888888888889,0.0,0.6916825960055903
89.8989898989899,0.0,0.7002138671574868
90.9090909090909,0.0,0.7071950261345795
91.91919191919192,0.0,0.712470992880233
92.92929292929293,0.0,0.7159249509450633
93.93939393939394,0.0,0.7174806078144648
94.94949494949495,0.0,0.717103649153842
95.95959595959597,0.0,0.714802387101237
96.96969696969698,0.0,0.7106276035609872
97.97979797979798,0.0,0.7046715882158548
98.98989898989899,0.0,0.6970663702452708
100.0,0.0,0.6879811449993126
0.0,0.30303030303030304,0.6326285933482758
1.0101010101010102,0.30303030303030304,0.6455654465409074
2.0202020202020203,0.30303030303030304,0.658189285123352
3.0303030303030307,0.30303030303030304,0.6702167767693293
4.040404040404041,0.30303030303030304,0.6813795693202206
5.05050505050505,0.30303030303030304,0.6914301670588207
6.060606060606061,0.30303030303030304,0.7001472108781441
7.07070707070707,0.30303030303030304,0.7073400770113616
8.080808080808081,0.30303030303030304,0.7128527360729985
9.090909090909092,0.30303030303030304,0.7165668372681941
10.1010101010101,0.30303030303030304,0.7184040001402938
11.111111111111112,0.30303030303030304,0.7183273075538038
12.121212121212123,0.30303030303030304,0.716341999227754
13.131313131313133,0.30303030303030304,0.7124953664768614
14.14141414141414,0.30303030303030304,0.7068758480167704
15.151515151515152,0.30303030303030304,0.699611326223239
16.161616161616163,0.30303030303030304,0.6908666255278229
17.17171717171717,0.30303030303030304,0.6808402216622161
18.181818181818183,0.30303030303030304,0.6697601834293686
19.191919191919194,0.30303030303030304,0.6578793877801145
20.2020202020202,0.30303030303030304,0.6454700733325254
21.21212121212121,0.30303030303030304,0.6328178252302822
22.222222222222225,0.30303030303030304,0.6202151128167455
23.232323232323232,0.30303030303030304,0.6079545280870837
24.242424242424246,0.30303030303030304,0.5963218944670683
25.252525252525253,0.30303030303030304,0.5855894298878936
26.262626262626267,0.30303030303030304,0.5760091539779865
27.27272727272727,0.30303030303030304,0.5678067260904466
28.28282828282828,0.30303030303030304,0.5611758894242028
29.292929292929298,0.30303030303030304,0.5562736780379377
30.303030303030305,0.30303030303030304,0.5532165198846467
31.313131313131315,0.30303030303030304,0.5520773419487865
32.323232323232325,0.30303030303030304,0.5528837547104903
33.33333333333333,0.30303030303030304,0.5556173635779466
34.34343434343434,0.30303030303030304,0.5602142251854769
35.35353535353536,0.30303030303030304,0.5665664367132607
36.36363636363637,0.30303030303030304,0.5745248166378364
37.37373737373738,0.30303030303030304,0.583902605676434
38.38383838383839,0.30303030303030304,0.5944800876123698
39.39393939393939,0.30303030303030304,0.6060100021609345
40.4040404040404,0.30303030303030304,0.6182235975330114
41.41414141414141,0.30303030303030304,0.6308371506818989
42.42424242424242,0.30303030303030304,0.6435587702042994
43.43434343434344,0.30303030303030304,0.6560952919856385
44.44444444444445,0.30303030303030304,0.6681590817065444
45.45454545454545,0.30303030303030304,0.6794745710856562
46.464646464646464,0.30303030303030304,0.6897843750211946
47.474747474747474,0.30303030303030304,0.698854862497857
48.48484848484849,0.30303030303030304,0.7064810825190546
49.494949494949495,0.30303030303030304,0.7124909744770523
50.505050505050505,0.30303030303030304,0.716748817602951
51.515151515151516,0.30303030303030304,0.7191578944147019
52.52525252525253,0.30303030303030304,0.7196623573147797
53.535353535353536,0.30303030303030304,0.7182482956599681
54.54545454545454,0.30303030303030304,0.7149440037432596
55.55555555555556,0.30303030303030304,0.7098194500355616
56.56565656565656,0.30303030303030304,0.7029849470968682
57.57575757575758,0.30303030303030304,0.694589022282949
58.585858585858595,0.30303030303030304,0.6848154939780199
59.59595959595959,0.30303030303030304,0.6738797681761948
60.60606060606061,0.30303030303030304,0.6620243865016883
61.61616161616161,0.30303030303030304,0.649513878825873
62.62626262626263,0.30303030303030304,0.6366290000883298
63.63636363636363,0.30303030303030304,0.6236604594768695
64.64646464646465,0.30303030303030304,0.6109022779562774
65.65656565656568,0.30303030303030304,0.5986449343438507
66.66666666666666,0.30303030303030304,0.5871684781444667
67.67676767676768,0.30303030303030304,0.5767357973400181
68.68686868686868,0.30303030303030304,0.5675862304077053
69.6969696969697,0.30303030303030304,0.5599297041716801
70.70707070707071,0.30303030303030304,0.5539415637107094
71.71717171717172,0.30303030303030304,0.5497582390836278
72.72727272727273,0.30303030303030304,0.547473867953398
73.73737373737373,0.30303030303030304,0.5471379650154722
74.74747474747475,0.30303030303030304,0.5487541997920177
75.75757575757575,0.30303030303030304,0.5522803146446419
76.76767676767678,0.30303030303030304,0.5576291851126475
77.77777777777779,0.30303030303030304,0.5646709949396915
78.78787878787878,0.30303030303030304,0.5732364684269105
79.7979797979798,0.30303030303030304,0.583121073318124
80.8080808080808,0.30303030303030304,0.594090079013074
81.81818181818183,0.30303030303030304,0.6058843287726408
82.82828282828282,0.30303030303030304,0.6182265624080807
83.83838383838385,0.30303030303030304,0.6308281095952025
84.84848484848484,0.30303030303030304,0.6433957651120263
85.85858585858585,0.30303030303030304,0.6556386571072248
86.86868686868688,0.30303030303030304,0.667274928257136
87.87878787878788,0.30303030303030304,0.6780380666376064
88.8888888888889,0.30303030303030304,0.6876827466110257
89.8989898989899,0.30303030303030304,0.695990067523896
90.9090909090909,0.30303030303030304,0.7027721066351615
91.91919191919192,0.30303030303030304,0.7078757295967023
92.92929292929293,0.30303030303030304,0.7111856246046406
93.93939393939394,0.30303030303030304,0.7126265434763298
94.94949494949495,0.30303030303030304,0.7121647438562639
95.95959595959597,0.30303030303030304,0.7098086320568157
96.96969696969698,0.30303030303030304,0.7056086071817407
97.97979797979798,0.30303030303030304,0.6996561063263969
98.98989898989899,0.30303030303030304,0.6920818502853305
100.0,0.30303030303030304,0.6830532917329494
0.0,0.6060606060606061,0.6326285933482758
1.0101010101010102,0.6060606060606061,0.6453256270312273
2.0202020202020203,0.6060606060606061,0.6577207164145985
3.0303030303030307,0.6060606060606061,0.669539807289865
4.040404040404041,0.6060606060606061,0.680523246879199
5.05050505050505,0.6060606060606061,0.6904314691280571
6.060606060606061,0.6060606060606061,0.6990501108093198
7.07070707070707,0.6060606060606061,0.7061944744024833
8.080808080808081,0.6060606060606061,0.7117132791493345
9.090909090909092,0.6060606060606061,0.71549166357942
10.1010101010101,0.6060606060606061,0.7174534196563443
11.111111111111112,0.6060606060606061,0.7175624499622733
12.121212121212123,0.6060606060606061,0.7158234454331169
13.131313131313133,0.6060606060606061,0.712281783373622
14.14141414141414,0.6060606060606061,0.7070226457527152
15.151515151515152,0.6060606060606061,0.7001693583544211
16.161616161616163,0.6060606060606061,0.6918809544388062
17.17171717171717,0.6060606060606061,0.6823489739420195
18.181818181818183,0.6060606060606061,0.6717935219938828
19.191919191919194,0.6060606060606061,0.6604586288204946
20.2020202020202,0.6060606060606061,0.6486069761125977
21.21212121212121,0.6060606060606061,0.6365140809703694
22.222222222222225,0.6060606060606061,0.6244620552181165
23.232323232323232,0.6060606060606061,0.612733082548581
24.242424242424246,0.6060606060606061,0.601602776036918
25.252525252525253,0.6060606060606061,0.5913335919763327
26.262626262626267,0.6060606060606061,0.5821684814284585
27.27272727272727,0.6060606060606061,0.5743249579721428
28.28282828282828,0.6060606060606061,0.5679897493860134
29.292929292929298,0.6060606060606061,0.5633141836243064
30.303030303030305,0.6060606060606061,0.5604104370526803
31.313131313131315,0.6060606060606061,0.5593487471758025
32.323232323232325,0.6060606060606061,0.5601556644581978
33.33333333333333,0.6060606060606061,0.5628133893491932
34.34343434343434,0.6060606060606061,0.5672602118535056
35.35353535353536,0.6060606060606061,0.5733920421696187
36.36363636363637,0.6060606060606061,0.5810649921284227
37.37373737373738,0.6060606060606061,0.5900989385839088
38.38383838383839,0.6060606060606061,0.6002819720335608
39.39393939393939,0.6060606060606061,0.6113756075197131
40.4040404040404,0.6060606060606061,0.6231206116580945
41.41414141414141,0.6060606060606061,0.6352432811052906
42.42424242424242,0.6060606060606061,0.6474619955635731
