Wavenumbercm-1,00:01:10
4000,-0.000427244473938184
3996,-0.000613109176011959
3992,-0.000807039285261583
3988,-0.000920794985645384
3984,-0.000931190728454094
3980,-0.000833598401941162
3976,-0.000633110313041561
3972,-0.000405182314525902
3968,-0.000289542447691437
3964,-0.000364484409211363
3960,-0.000561677680330545
3956,-0.000745158532035412
3952,-0.000821465541056566
3948,-0.000781199718480665
3944,-0.000679595958284751
3940,-0.000568841177869619
3936,-0.000457600421735203
3932,-0.000344160206941576
3928,-0.000261703186050416
3924,-0.000250773239679266
3920,-0.000296071864744289
3916,-0.000348302808921248
3912,-0.000424118451950738
3908,-0.000596694061348297
3904,-0.000861521833077118
3900,-0.00106200643622578
3896,-0.00107844491052467
3892,-0.000992870108442503
3888,-0.000926841548120899
3884,-0.00089813719379809
3880,-0.000852418804193153
3876,-0.000754096126480801
3872,-0.000618910872814658
3868,-0.000517110518293376
3864,-0.000525478446629525
3860,-0.000626225275095914
3856,-0.000698500672237713
3852,-0.00063744356502736
3848,-0.000493664264358184
3844,-0.000378433167862612
3840,-0.000313716565611369
3836,-0.000304515748952819
3832,-0.000389339051215195
3828,-0.000513732394691944
3824,-0.00051457913857234
3820,-0.000332127462807133
3816,-0.000204052139495038
3812,-0.000346515909628945
3808,-0.000569999135831091
3804,-0.000562415876460072
3800,-0.000348505419036797
3796,-0.000293888397765481
3792,-0.000466260193885117
3788,-0.000585677118182019
3784,-0.000499249000114664
3780,-0.000334831676507587
3776,-0.000211783495787365
3772,-7.64273975037904E-05
3768,3.14808296661987E-05
3764,-6.99975069623588E-05
3760,-0.000300184862892433
3756,-0.000262029328728605
3752,0.00021992989327925
3748,0.000656238505714162
3744,0.000553039053512407
3740,0.000253740834204245
3736,0.000203028489378834
3732,0.000210634576545519
3728,-1.52497401744253E-05
3724,-0.000233811728892372
3720,-9.14423183334917E-05
3716,0.000302771688711721
3712,0.000562653186438094
3708,0.000603236213287638
3704,0.000651544454772416
3700,0.000756327542304245
3696,0.000784536080766426
3692,0.000731711962832948
3688,0.000671338853788286
3684,0.000514633230052976
3680,0.000180077558924426
3676,-0.00010106530433404
3672,-7.15207988548519E-06
3668,0.000254956658900321
3664,0.000254339163124638
3660,0.000118486706102542
3656,0.000343561484291702
3652,0.00129025215401224
3648,0.00273317706950707
3644,0.0041563191779662
3640,0.00541624519756008
3636,0.00648805251499071
3632,0.0071851321283868
3628,0.00740110815548425
3624,0.00738704408466732
3620,0.00759614917485911
3616,0.00841677757010041
3612,0.0100035455087696
3608,0.0118999158827457
3604,0.0132279193209656
3600,0.013724660556588
3596,0.0139027094832545
3592,0.0142591117364711
3588,0.0147442246210458
3584,0.0151137554077274
3580,0.0154411508800929
3576,0.0158458308947603
3572,0.0162232868639197
3568,0.01649763030169
3564,0.0167682123783915
3560,0.0169115487734283
3556,0.0165959118666064
3552,0.0159643493118912
3548,0.0156542649938779
3544,0.0159970798018011
3540,0.0164909217939424
3536,0.0165192896049255
3532,0.0160531533367316
3528,0.0152568635024091
3524,0.0141059436156769
3520,0.0127264712443685
3516,0.0116190004114094
3512,0.011105703686463
3508,0.0107259904332618
3504,0.00978210259367065
3500,0.00834537195959197
3496,0.00697358360169997
3492,0.00594947554674421
3488,0.00518478957457366
3484,0.00478220683083214
3480,0.00499322038316121
3476,0.00547440496405269
3472,0.00560482263209289
3468,0.00535758610345379
3464,0.00492741975095428
3460,0.00400814302640559
3456,0.00222300330328413
3452,2.90624482683016E-05
3448,-0.00156033228970059
3444,-0.00224187149733459
3440,-0.00253224950717833
3436,-0.00260072497911174
3432,-0.00234079430355583
3428,-0.00240024383483261
3424,-0.0038137819982393
3420,-0.00643553641884429
3416,-0.00909967596838361
3412,-0.0112542595452828
3408,-0.0133150724444909
3404,-0.0151246074026176
3400,-0.015700986620942
3396,-0.0152368958961788
3392,-0.0154378266756782
3388,-0.0168510570602811
3384,-0.018089551464584
3380,-0.0180886174792281
3376,-0.0182991997071643
3372,-0.0205203715370802
3368,-0.024164324010818
3364,-0.0273354648667704
3360,-0.0291871129293979
3356,-0.0297322778373623
3352,-0.029149748167379
3348,-0.0285551264880482
3344,-0.0293572697217256
3340,-0.0314461842491023
3336,-0.0331225267181815
3332,-0.0328266294598975
3328,-0.0306410866183625
3324,-0.0273503170822066
3320,-0.0239839484498554
3316,-0.0222328438511354
3312,-0.0226163089461219
3308,-0.0236860877940047
3304,-0.0239181948853923
3300,-0.0236439021968336
3296,-0.0240945879273758
3292,-0.0250500351133312
3288,-0.0254917178344335
3284,-0.0257648504535928
3280,-0.0270148329264354
3276,-0.0290173833906209
3272,-0.0305813513251801
3268,-0.0314514221482962
3264,-0.0321731279067263
3260,-0.0325111432268118
3256,-0.0321082382496602
3252,-0.0320922070728243
